satisfaction_level    last_evaluation    number_project    average_montly_hours    time_spend_company    Work_accident    promotion_last_5years    sales    salary    left_prediction    left_result
0.74    0.54    3.0    175.0    3.0    1.0    0.0    0.17    1.0    0    0
0.44    0.46    2.0    143.0    3.0    0.0    0.0    0.17    -0.34    0    1
0.82    0.54    4.0    191.0    3.0    0.0    0.0    -0.07    0.2    0    0
0.54    0.48    3.0    158.0    2.0    0.0    0.0    -0.12    0.2    0    0
0.93    0.8    4.0    248.0    3.0    0.0    0.0    -0.07    -0.34    0    0
0.54    0.98    3.0    217.0    3.0    0.0    0.0    -0.07    0.2    0    0
0.1    0.9    7.0    281.0    4.0    0.0    0.0    -0.07    -0.34    1    1
0.51    0.78    3.0    155.0    2.0    0.0    0.0    1.0    -0.34    0    0
0.74    0.5    4.0    265.0    3.0    0.0    0.0    -0.19    0.2    0    0
0.37    0.4    4.0    161.0    2.0    0.0    0.0    -0.12    -0.34    0    0
0.87    0.81    5.0    236.0    3.0    0.0    0.0    -0.19    0.2    0    0
0.7    0.6    3.0    187.0    2.0    0.0    0.0    0.2    1.0    0    0
0.41    0.56    2.0    150.0    3.0    0.0    0.0    0.2    -0.34    1    1
0.73    0.97    3.0    165.0    2.0    0.0    0.0    -0.07    -0.34    0    0
0.6    0.61    4.0    140.0    4.0    0.0    0.0    -0.07    0.2    0    0
0.74    0.58    4.0    193.0    3.0    0.0    0.0    -0.12    0.2    0    0
0.36    0.48    2.0    159.0    3.0    0.0    0.0    0.2    -0.34    1    1
0.98    0.91    3.0    188.0    4.0    0.0    0.0    -0.3    0.2    0    0
0.56    0.56    2.0    153.0    2.0    0.0    0.0    0.2    0.2    0    0
0.98    0.65    4.0    263.0    2.0    1.0    0.0    -0.07    0.2    0    0
0.61    0.65    2.0    117.0    2.0    1.0    0.0    -0.07    0.2    0    0
0.1    0.93    6.0    299.0    4.0    0.0    0.0    -0.19    -0.34    1    1
0.73    0.78    3.0    166.0    2.0    0.0    0.0    0.02    0.2    0    0
0.58    0.75    4.0    222.0    3.0    1.0    0.0    0.2    -0.34    0    0
0.43    0.57    2.0    135.0    3.0    0.0    0.0    -0.12    -0.34    1    1
0.41    0.58    5.0    274.0    2.0    1.0    0.0    -0.07    0.2    0    0
0.82    0.82    3.0    164.0    3.0    0.0    0.0    -0.19    1.0    0    0
0.46    0.49    2.0    148.0    3.0    0.0    0.0    -0.07    -0.34    0    1
0.97    0.61    4.0    262.0    3.0    1.0    1.0    0.02    0.2    0    0
0.55    0.87    3.0    201.0    2.0    0.0    0.0    -0.19    0.2    0    0
0.72    0.75    3.0    166.0    3.0    0.0    1.0    -0.07    1.0    0    0
0.97    0.86    5.0    222.0    3.0    0.0    0.0    -0.19    -0.34    0    0
0.52    0.98    5.0    217.0    2.0    1.0    0.0    -0.19    -0.34    0    0
0.6    0.62    3.0    238.0    4.0    0.0    1.0    0.02    0.2    0    0
0.96    0.82    4.0    244.0    3.0    0.0    0.0    -0.12    1.0    0    0
0.54    0.61    4.0    118.0    5.0    0.0    0.0    -0.12    -0.34    0    0
0.87    0.82    4.0    248.0    2.0    0.0    0.0    -0.12    0.2    0    0
0.82    0.76    3.0    219.0    8.0    1.0    0.0    0.17    -0.34    0    0
0.4    0.52    2.0    136.0    3.0    0.0    0.0    -0.07    0.2    0    1
0.79    0.97    4.0    243.0    5.0    0.0    0.0    -0.12    0.2    0    1
0.54    0.93    3.0    124.0    5.0    0.0    0.0    0.17    0.2    0    0
0.82    0.51    5.0    232.0    3.0    0.0    0.0    0.02    0.2    0    0
0.76    0.78    3.0    189.0    2.0    0.0    0.0    -0.07    -0.34    0    0
0.49    0.66    5.0    194.0    3.0    0.0    0.0    -0.07    0.2    0    0
0.31    0.77    4.0    149.0    3.0    0.0    0.0    -0.07    0.2    0    1
0.44    0.45    2.0    132.0    3.0    0.0    0.0    -0.07    -0.34    0    1
0.21    0.5    5.0    255.0    5.0    0.0    0.0    -0.19    0.2    1    0
0.55    0.65    5.0    138.0    2.0    0.0    0.0    -0.19    0.2    0    0
0.11    0.94    6.0    264.0    4.0    0.0    0.0    0.17    -0.34    1    1
0.11    0.77    6.0    247.0    4.0    0.0    0.0    -0.19    0.2    1    1
0.4    0.5    2.0    130.0    3.0    0.0    0.0    -0.07    -0.34    1    1
0.94    0.59    3.0    234.0    2.0    0.0    0.0    -0.12    0.2    0    0
0.73    0.91    4.0    247.0    5.0    0.0    0.0    -0.12    0.2    0    1
0.85    0.55    4.0    260.0    2.0    1.0    0.0    -0.07    -0.34    0    0
0.09    0.95    7.0    256.0    4.0    0.0    0.0    0.02    0.2    1    1
0.48    0.84    3.0    146.0    2.0    1.0    0.0    -0.07    0.2    0    0
1.0    0.59    3.0    168.0    3.0    0.0    1.0    -0.12    -0.34    0    0
0.96    0.9    3.0    161.0    3.0    0.0    0.0    0.2    0.2    0    0
0.65    0.83    5.0    182.0    2.0    1.0    0.0    0.17    -0.34    0    0
0.99    0.93    3.0    261.0    3.0    0.0    0.0    -0.19    -0.34    0    0
0.92    0.83    4.0    268.0    4.0    0.0    0.0    -0.07    -0.34    0    0
0.89    0.7    4.0    235.0    2.0    1.0    0.0    -0.3    1.0    0    0
0.5    0.75    3.0    204.0    2.0    0.0    0.0    -0.19    1.0    0    0
0.71    0.92    4.0    248.0    3.0    1.0    0.0    -0.07    -0.34    0    0
0.37    0.45    2.0    142.0    3.0    0.0    0.0    0.17    -0.34    1    1
0.59    0.65    4.0    163.0    3.0    1.0    0.0    0.9    -0.34    0    0
0.68    0.55    3.0    182.0    3.0    1.0    0.0    -0.19    0.2    0    0
0.56    0.66    3.0    212.0    2.0    0.0    0.0    -0.19    0.2    0    0
0.76    0.76    3.0    216.0    3.0    0.0    0.0    -0.07    -0.34    0    0
0.5    0.74    3.0    220.0    3.0    0.0    0.0    -0.19    0.2    0    0
0.11    0.93    6.0    282.0    4.0    0.0    0.0    -0.07    -0.34    1    1
0.85    0.58    4.0    186.0    7.0    0.0    0.0    -0.07    0.2    0    0
0.85    0.91    5.0    226.0    5.0    0.0    0.0    1.0    0.2    0    1
0.92    0.85    3.0    151.0    6.0    1.0    0.0    -0.07    -0.34    0    0
0.91    0.82    2.0    241.0    3.0    0.0    0.0    -0.07    0.2    0    0
0.34    0.41    2.0    141.0    3.0    0.0    0.0    -0.19    0.2    0    0
0.73    0.83    2.0    167.0    3.0    0.0    0.0    -0.19    0.2    0    0
0.38    0.57    2.0    131.0    3.0    0.0    0.0    -0.12    0.2    0    1
0.71    0.69    3.0    274.0    3.0    0.0    0.0    -0.12    0.2    0    0
0.11    0.88    7.0    275.0    4.0    0.0    0.0    -0.12    -0.34    1    1
0.49    0.61    5.0    133.0    3.0    0.0    0.0    -0.19    -0.34    0    0
0.61    0.51    6.0    163.0    6.0    0.0    0.0    -0.19    -0.34    0    0
0.97    0.82    4.0    176.0    2.0    0.0    0.0    -0.07    -0.34    0    0
0.75    1.0    5.0    223.0    6.0    0.0    0.0    -0.3    0.2    0    1
0.19    0.72    6.0    243.0    6.0    1.0    0.0    -0.19    -0.34    0    0
0.62    0.71    4.0    268.0    3.0    0.0    0.0    -0.19    -0.34    0    0
0.82    0.85    4.0    223.0    5.0    0.0    0.0    -0.19    0.2    0    1
0.79    0.84    5.0    245.0    5.0    0.0    0.0    -0.07    0.2    0    1
0.2    0.47    4.0    230.0    4.0    0.0    0.0    0.9    1.0    0    0
0.79    0.72    6.0    240.0    4.0    0.0    0.0    0.17    -0.34    0    0
0.89    0.64    3.0    184.0    5.0    0.0    0.0    0.9    1.0    0    0
0.48    0.64    4.0    146.0    2.0    0.0    0.0    0.02    -0.34    0    0
0.66    0.77    4.0    188.0    2.0    0.0    0.0    -0.19    -0.34    0    0
0.4    0.53    2.0    152.0    3.0    0.0    0.0    0.2    0.2    0    1
0.1    0.96    6.0    264.0    4.0    0.0    0.0    1.0    0.2    1    1
0.53    0.69    4.0    135.0    3.0    0.0    0.0    0.2    -0.34    0    0
0.52    0.89    5.0    193.0    4.0    0.0    0.0    0.9    0.2    0    0
0.8    0.71    4.0    161.0    4.0    0.0    0.0    0.17    -0.34    0    0
0.59    0.49    7.0    263.0    4.0    0.0    0.0    -0.19    0.2    0    1
0.61    0.83    5.0    269.0    5.0    1.0    0.0    -0.07    -0.34    0    0
0.53    0.85    5.0    161.0    2.0    0.0    0.0    -0.19    0.2    0    0
0.9    0.48    4.0    136.0    7.0    0.0    0.0    0.17    -0.34    0    0
0.71    0.97    3.0    189.0    3.0    1.0    0.0    -0.19    1.0    0    0
0.74    0.83    4.0    210.0    3.0    0.0    0.0    -0.12    -0.34    0    0
0.69    0.74    5.0    227.0    2.0    0.0    0.0    -0.19    0.2    0    0
0.71    0.97    5.0    208.0    8.0    1.0    0.0    1.0    0.2    0    0
0.97    0.92    6.0    137.0    8.0    1.0    0.0    0.2    -0.34    0    0
0.67    0.49    3.0    224.0    3.0    0.0    0.0    0.17    -0.34    0    0
0.53    0.59    3.0    163.0    4.0    0.0    0.0    -0.3    -0.34    0    0
0.95    0.9    3.0    186.0    2.0    0.0    0.0    0.02    -0.34    0    0
0.72    0.85    4.0    142.0    3.0    0.0    0.0    -0.07    0.2    0    0
0.84    0.78    4.0    263.0    3.0    0.0    0.0    0.17    -0.34    0    0
0.98    1.0    5.0    150.0    3.0    0.0    0.0    -0.19    0.2    0    0
0.91    0.97    4.0    251.0    6.0    0.0    0.0    -0.19    -0.34    0    1
0.89    0.56    4.0    225.0    4.0    0.0    0.0    -0.19    0.2    0    0
0.41    0.46    2.0    128.0    3.0    0.0    0.0    -0.3    -0.34    1    1
0.7    0.7    3.0    224.0    3.0    0.0    0.0    -0.07    -0.34    0    0
0.6    0.9    4.0    260.0    2.0    0.0    0.0    -0.07    0.2    0    0
0.82    0.71    5.0    208.0    2.0    0.0    0.0    1.0    -0.34    0    0
0.87    0.73    3.0    172.0    3.0    1.0    0.0    -0.12    -0.34    0    0
0.57    0.82    3.0    149.0    5.0    1.0    0.0    -0.12    0.2    0    0
0.37    0.55    2.0    127.0    3.0    0.0    0.0    0.9    0.2    0    1
0.92    0.94    2.0    224.0    2.0    0.0    0.0    -0.07    -0.34    0    0
0.1    0.8    7.0    281.0    4.0    0.0    0.0    -0.19    -0.34    1    1
0.57    0.52    4.0    252.0    2.0    0.0    0.0    0.02    -0.34    0    0
0.76    0.92    4.0    239.0    5.0    0.0    0.0    0.2    -0.34    0    1
0.54    0.9    3.0    164.0    3.0    0.0    0.0    -0.19    1.0    0    0
0.31    0.62    6.0    135.0    5.0    0.0    0.0    -0.12    -0.34    0    1
0.47    0.46    2.0    152.0    2.0    0.0    0.0    0.17    0.2    0    0
0.67    0.5    4.0    157.0    2.0    0.0    0.0    -0.3    0.2    0    0
0.78    0.55    3.0    143.0    3.0    0.0    0.0    0.9    -0.34    0    0
0.58    0.63    4.0    190.0    2.0    0.0    0.0    -0.07    0.2    0    0
0.2    0.96    2.0    249.0    3.0    0.0    0.0    -0.07    -0.34    1    0
0.82    0.84    5.0    244.0    5.0    0.0    0.0    -0.07    -0.34    0    1
0.2    0.69    6.0    236.0    4.0    0.0    0.0    -0.19    -0.34    1    0
0.67    0.91    3.0    147.0    3.0    0.0    0.0    -0.19    0.2    0    0
0.11    0.79    6.0    281.0    4.0    0.0    0.0    -0.12    0.2    1    1
0.74    0.99    4.0    233.0    5.0    0.0    0.0    0.17    -0.34    0    1
0.45    0.54    2.0    129.0    3.0    0.0    0.0    0.02    1.0    0    1
0.92    0.6    3.0    179.0    2.0    0.0    0.0    0.17    -0.34    0    0
0.59    0.97    5.0    179.0    6.0    0.0    0.0    -0.12    0.2    0    0
0.36    0.51    2.0    135.0    3.0    0.0    0.0    0.17    -0.34    1    1
0.36    0.52    2.0    143.0    3.0    0.0    0.0    -0.3    0.2    0    1
0.5    0.49    4.0    222.0    3.0    0.0    0.0    1.0    1.0    0    0
0.65    0.55    4.0    250.0    2.0    0.0    0.0    -0.19    -0.34    0    0
0.46    0.46    2.0    154.0    3.0    0.0    0.0    -0.3    0.2    0    1
0.9    0.51    4.0    214.0    2.0    0.0    0.0    -0.07    -0.34    0    0
0.96    0.6    5.0    182.0    5.0    0.0    0.0    -0.07    0.2    0    0
0.54    0.5    2.0    123.0    4.0    1.0    0.0    -0.3    -0.34    0    0
0.44    0.46    2.0    138.0    3.0    0.0    0.0    -0.19    -0.34    1    1
0.71    0.6    4.0    208.0    3.0    0.0    0.0    -0.3    1.0    0    0
1.0    0.79    5.0    171.0    5.0    0.0    0.0    0.17    0.2    0    0
0.51    0.58    4.0    140.0    2.0    1.0    0.0    0.2    -0.34    0    0
0.53    0.53    4.0    257.0    2.0    0.0    0.0    1.0    1.0    0    0
0.84    0.86    3.0    199.0    3.0    0.0    0.0    0.17    0.2    0    0
0.91    0.53    3.0    147.0    4.0    1.0    0.0    -0.12    1.0    0    0
0.61    0.97    4.0    198.0    2.0    0.0    0.0    0.17    1.0    0    0
0.26    0.7    3.0    238.0    6.0    0.0    0.0    -0.12    0.2    1    0
0.6    0.95    3.0    221.0    3.0    0.0    0.0    -0.07    -0.34    0    0
0.38    0.47    2.0    152.0    3.0    0.0    0.0    -0.07    0.2    0    1
0.62    0.63    5.0    153.0    6.0    0.0    0.0    -0.19    0.2    0    0
0.43    0.51    2.0    123.0    3.0    0.0    0.0    -0.19    0.2    0    0
0.67    0.82    4.0    246.0    4.0    0.0    0.0    -0.3    0.2    0    0
0.4    0.5    2.0    141.0    3.0    1.0    0.0    -0.19    -0.34    0    1
0.88    1.0    5.0    190.0    2.0    0.0    0.0    -0.07    -0.34    0    0
0.9    0.64    4.0    209.0    4.0    0.0    0.0    -0.07    -0.34    0    0
0.21    0.85    6.0    221.0    5.0    0.0    0.0    -0.19    0.2    1    0
0.43    0.46    2.0    186.0    2.0    0.0    0.0    0.2    -0.34    0    0
0.69    0.82    4.0    208.0    2.0    0.0    0.0    -0.12    0.2    0    0
0.73    0.88    5.0    233.0    4.0    1.0    0.0    -0.07    0.2    0    0
0.99    0.54    3.0    247.0    3.0    0.0    0.0    0.9    0.2    0    0
0.19    1.0    4.0    192.0    4.0    0.0    0.0    -0.3    -0.34    1    1
0.57    0.72    4.0    275.0    6.0    0.0    0.0    -0.19    0.2    0    1
0.51    0.62    4.0    185.0    3.0    0.0    0.0    1.0    -0.34    0    0
0.79    0.85    4.0    100.0    6.0    0.0    0.0    -0.12    0.2    0    0
0.7    0.58    4.0    207.0    2.0    1.0    0.0    -0.07    0.2    0    0
0.75    0.86    6.0    114.0    4.0    0.0    0.0    -0.12    1.0    0    0
0.16    0.42    3.0    182.0    3.0    1.0    0.0    0.2    -0.34    0    0
0.48    0.93    3.0    219.0    6.0    0.0    0.0    -0.19    -0.34    1    1
0.96    0.51    3.0    237.0    4.0    0.0    0.0    -0.19    1.0    0    0
0.66    0.57    5.0    161.0    5.0    0.0    0.0    -0.19    1.0    0    1
0.37    0.5    2.0    154.0    3.0    0.0    0.0    -0.56    0.2    0    1
0.58    0.84    3.0    258.0    4.0    0.0    0.0    -0.12    -0.34    0    0
0.09    0.82    6.0    249.0    4.0    0.0    0.0    -0.19    0.2    1    1
0.71    0.87    4.0    238.0    3.0    0.0    0.0    -0.07    -0.34    0    0
0.58    0.59    3.0    207.0    7.0    0.0    1.0    1.0    0.2    0    0
0.81    0.85    4.0    251.0    6.0    0.0    0.0    -0.56    0.2    0    1
0.65    0.54    4.0    260.0    3.0    0.0    0.0    -0.19    0.2    0    0
0.99    0.51    4.0    232.0    3.0    0.0    0.0    0.9    -0.34    0    0
0.11    0.88    6.0    294.0    4.0    0.0    0.0    0.17    0.2    1    1
0.74    0.59    4.0    177.0    4.0    1.0    0.0    -0.07    0.2    0    0
0.61    0.96    3.0    214.0    2.0    0.0    0.0    0.17    0.2    0    0
0.72    0.84    4.0    250.0    3.0    0.0    0.0    -0.12    1.0    0    0
0.64    0.53    3.0    216.0    3.0    0.0    0.0    -0.3    1.0    0    0
0.46    0.53    2.0    129.0    3.0    0.0    0.0    -0.19    -0.34    0    1
0.81    0.79    4.0    177.0    2.0    0.0    0.0    -0.56    1.0    0    0
0.82    0.37    2.0    280.0    3.0    0.0    0.0    -0.3    0.2    0    0
0.89    0.93    4.0    137.0    2.0    0.0    0.0    -0.19    -0.34    0    0
0.5    0.66    4.0    150.0    4.0    0.0    0.0    -0.19    -0.34    0    0
1.0    0.83    4.0    280.0    4.0    1.0    0.0    -0.07    -0.34    0    0
0.66    0.89    3.0    242.0    3.0    0.0    0.0    0.2    0.2    0    0
0.43    0.48    2.0    136.0    3.0    0.0    0.0    0.9    1.0    0    1
0.88    0.55    5.0    168.0    2.0    0.0    0.0    0.2    0.2    0    0
0.91    0.61    3.0    255.0    3.0    0.0    0.0    -0.3    0.2    0    0
0.22    0.8    4.0    287.0    4.0    0.0    0.0    0.9    -0.34    1    0
0.68    0.67    3.0    228.0    2.0    0.0    0.0    0.9    0.2    0    0
0.44    0.45    2.0    156.0    3.0    0.0    0.0    -0.07    0.2    0    1
0.13    0.59    5.0    160.0    5.0    0.0    0.0    -0.19    0.2    1    0
0.91    0.75    2.0    147.0    3.0    0.0    0.0    0.02    -0.34    0    0
0.86    0.92    5.0    252.0    5.0    0.0    0.0    0.9    -0.34    0    1
0.4    0.46    2.0    143.0    3.0    0.0    0.0    -0.19    1.0    0    1
0.66    0.49    4.0    194.0    5.0    0.0    0.0    -0.3    0.2    0    0
0.23    0.67    4.0    163.0    5.0    0.0    1.0    -0.12    -0.34    0    0
0.66    0.82    4.0    257.0    3.0    1.0    0.0    -0.07    0.2    0    0
0.71    0.99    2.0    136.0    3.0    0.0    0.0    0.17    -0.34    0    0
0.51    0.41    6.0    106.0    5.0    0.0    0.0    -0.07    0.2    0    0
0.45    0.46    2.0    149.0    3.0    0.0    0.0    -0.07    -0.34    0    1
0.67    0.68    4.0    254.0    3.0    0.0    0.0    -0.19    -0.34    0    0
0.63    0.67    4.0    149.0    3.0    1.0    0.0    -0.07    0.2    0    0
0.59    0.73    3.0    195.0    2.0    0.0    0.0    0.9    0.2    0    0
0.65    0.79    5.0    266.0    3.0    0.0    0.0    0.02    0.2    0    0
0.81    0.62    4.0    197.0    3.0    0.0    0.0    -0.56    -0.34    0    0
0.1    0.84    6.0    293.0    5.0    0.0    0.0    0.02    0.2    1    1
0.54    0.84    3.0    132.0    3.0    0.0    0.0    0.17    -0.34    0    0
0.42    0.44    3.0    183.0    2.0    0.0    0.0    0.2    0.2    0    0
0.5    0.91    4.0    144.0    8.0    0.0    0.0    1.0    0.2    0    0
0.96    0.81    4.0    211.0    3.0    0.0    0.0    -0.07    1.0    0    0
0.38    0.55    2.0    131.0    3.0    0.0    0.0    0.02    -0.34    1    1
0.6    0.58    4.0    249.0    3.0    0.0    0.0    0.17    0.2    0    0
0.64    0.86    4.0    248.0    6.0    0.0    0.0    0.02    0.2    0    0
0.76    0.84    5.0    249.0    3.0    0.0    0.0    -0.12    -0.34    0    0
0.37    0.86    6.0    260.0    3.0    0.0    0.0    -0.19    0.2    0    0
0.71    0.68    4.0    242.0    4.0    0.0    0.0    -0.19    -0.34    0    0
0.36    0.45    2.0    127.0    3.0    0.0    0.0    -0.3    -0.34    1    1
0.15    0.74    6.0    144.0    7.0    0.0    1.0    1.0    1.0    0    0
0.89    0.84    5.0    168.0    2.0    0.0    0.0    0.9    -0.34    0    0
0.38    0.49    2.0    137.0    3.0    0.0    0.0    -0.19    0.2    0    1
0.96    0.83    3.0    177.0    4.0    0.0    0.0    -0.19    -0.34    0    0
0.11    0.84    7.0    296.0    4.0    0.0    0.0    -0.07    -0.34    1    1
0.82    0.93    4.0    185.0    2.0    0.0    0.0    0.9    0.2    0    0
0.09    0.94    6.0    283.0    5.0    0.0    0.0    0.17    -0.34    1    1
0.81    0.8    4.0    229.0    2.0    0.0    0.0    -0.07    0.2    0    0
0.72    0.64    4.0    140.0    2.0    0.0    0.0    -0.07    -0.34    0    0
0.77    0.71    4.0    223.0    3.0    0.0    0.0    -0.07    1.0    0    0
0.11    0.96    6.0    262.0    4.0    1.0    0.0    -0.19    -0.34    0    1
0.87    0.94    4.0    189.0    3.0    0.0    1.0    -0.07    0.2    0    0
0.64    0.7    5.0    140.0    4.0    0.0    0.0    -0.12    0.2    0    0
0.43    0.72    3.0    258.0    4.0    0.0    0.0    -0.56    0.2    1    0
0.18    0.84    4.0    231.0    5.0    0.0    0.0    -0.07    -0.34    1    0
0.37    0.51    2.0    128.0    3.0    0.0    0.0    -0.19    0.2    0    1
0.53    0.79    3.0    221.0    10.0    1.0    0.0    -0.07    0.2    0    0
0.85    0.81    4.0    260.0    3.0    0.0    0.0    0.2    0.2    0    0
0.3    0.85    2.0    203.0    3.0    0.0    0.0    -0.12    0.2    1    0
